1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,1,823,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,1,31,1
0,1,31,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,1,31,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
0,1,15,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,8,8
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,13,13
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
0,1,13,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,20,20
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,24,24
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,27,27
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,29,29
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
0,1,1257,31
0,1,1258,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,31,31
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
0,1,934,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
0,1,34,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
1,1,35,35
